agent_id,seed,K,gamma,D,global_mean_r,intrinsic_omega,abs_intrinsic_omega,mean_local_alignment
47,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.010360295039300261,0.010360295039300261,0.91100947616922912
48,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.035908990313279522,0.035908990313279522,0.90103291060400537
49,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.13117249864488817,0.13117249864488817,0.85931360432864512
50,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.44608604551596182,0.44608604551596182,0.57828512519023623
51,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.49477338129739878,0.49477338129739878,0.54265077427730779
52,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.10671261149583944,0.10671261149583944,0.88408017608038914
53,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.51023424524816019,0.51023424524816019,0.39000027472542514
54,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.16538561471223007,0.16538561471223007,0.89804035973377083
55,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.019598254457013405,0.019598254457013405,0.90396145062514821
56,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.10131399832821425,0.10131399832821425,0.90847515875125862
57,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.83800312144070777,0.83800312144070777,0.093284235796694648
58,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.19203492459849586,0.19203492459849586,0.84243866418619651
59,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.054932116327648481,0.054932116327648481,0.90637001106043369
60,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.53493604198306877,0.53493604198306877,0.30933824982992314
61,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.039832013786228714,0.039832013786228714,0.8852673489688434
62,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.1213441011907692,1.1213441011907692,0.083117294473894154
63,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.21232915005650285,0.21232915005650285,0.83996981238459911
64,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.15777399950526297,0.15777399950526297,0.87702404010646506
65,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.43661433413128287,0.43661433413128287,0.62309581172403328
66,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.074582061093697388,0.074582061093697388,0.88725096066891407
67,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.81961139589514953,0.81961139589514953,0.14623724135535338
68,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.13313512694450266,0.13313512694450266,0.88583160817224038
69,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-10.863059904738327,10.863059904738327,0.0012201915182751821
70,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.60094438163382058,0.60094438163382058,0.31621567484224961
71,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.070424499520966716,0.070424499520966716,0.90416657722496585
72,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.32962874971466938,0.32962874971466938,0.74603670928426891
73,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-2.2863345323573609,2.2863345323573609,0.0018801162967638616
74,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.4244488651104249,0.4244488651104249,0.70456409123094688
75,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.016514250908199267,0.016514250908199267,0.88225548385809871
76,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.26501468165375647,0.26501468165375647,0.77654085754595659
77,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.22311822058618755,0.22311822058618755,0.72649969982606355
78,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.96654235136970246,0.96654235136970246,0.03216887065360715
79,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.045356993366380056,0.045356993366380056,0.92203196980536861
80,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.069597357806448823,0.069597357806448823,0.90905944989316712
81,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.61689402285285955,0.61689402285285955,0.21915279803885848
82,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.39345652863108416,0.39345652863108416,0.60583120593501683
83,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.3092365031116684,1.3092365031116684,0.052461444096380899
84,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.065482444197398113,0.065482444197398113,0.90646691772388044
85,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.21101232689456756,0.21101232689456756,0.8537645152614658
86,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.31532874651376047,0.31532874651376047,0.70691691594844941
87,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.54360731829978359,0.54360731829978359,0.37773457858606074
88,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,2.6639134747980999,2.6639134747980999,-7.9830555989698806e-05
89,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.3779572974589365,1.3779572974589365,0.029707340282530987
90,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.054128634299660965,0.054128634299660965,0.8733693625107507
91,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.24022280321699579,0.24022280321699579,0.87606126625301517
92,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.068771627794396384,0.068771627794396384,0.91282182626178399
93,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.022688197808026882,0.022688197808026882,0.91698697822170006
94,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.16428518980576864,0.16428518980576864,0.84368237523506961
95,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.34925163828907113,0.34925163828907113,0.57499649619855409
96,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.63358499531440082,0.63358499531440082,0.27242648300801892
97,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,7.7580135253219753,7.7580135253219753,0.0026200732645796222
98,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.15777399950526297,0.15777399950526297,0.87895879284181633
99,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.31933421099147585,0.31933421099147585,0.75830979199604043
100,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.23875197280753402,0.23875197280753402,0.82597875567061263
101,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.03278308577888632,0.03278308577888632,0.916189161386602
102,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.21232915005650285,0.21232915005650285,0.77544049539803583
103,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.3403483488294024,0.3403483488294024,0.67987163126653993
104,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.73771531872876339,0.73771531872876339,0.02927145551324592
105,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.052524853247085494,0.052524853247085494,0.89463256003220504
106,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.2272901744175095,1.2272901744175095,-0.0058634124191281898
107,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.20839901031580504,0.20839901031580504,0.82273951858104322
108,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.10490385207030434,0.10490385207030434,0.91238874777869539
109,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.38817393396457855,0.38817393396457855,0.72160293784824403
110,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.44931271837292119,0.44931271837292119,0.58295907590508989
111,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.063845831064775788,0.063845831064775788,0.91113278744885406
112,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.38299104750838792,0.38299104750838792,0.66646073537017003
113,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.20071628036234615,0.20071628036234615,0.86421016900467895
114,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.62237265822853938,0.62237265822853938,0.20907152028252315
115,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.90880501166634531,0.90880501166634531,0.194980435988199
116,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.70209671235280957,0.70209671235280957,0.16453881266356241
117,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.0599304065052744,1.0599304065052744,0.015332167941810778
118,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.0746760806142821,1.0746760806142821,0.039192386625064322
119,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.11590322226240518,0.11590322226240518,0.89289302739618293
120,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.15563730875095547,0.15563730875095547,0.85333228895225322
121,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.205812291633691,0.205812291633691,0.86598440345515981
122,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,5.6161083121785715,5.6161083121785715,-0.00093417740902985687
123,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-2.9561415838274994,2.9561415838274994,0.0029513310678878609
124,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.33173767649989677,0.33173767649989677,0.81488188138101458
125,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.25076816935349866,0.25076816935349866,0.79661120937402397
126,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.034344720544774471,0.034344720544774471,0.87823442118068729
127,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.13019592506423988,0.13019592506423988,0.89167056947495382
128,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.39080256394208895,0.39080256394208895,0.60311741246234474
129,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.074582061093697388,0.074582061093697388,0.90745126839083456
130,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.20970230599515569,0.20970230599515569,0.8800570182777
131,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.2801205559805775,0.2801205559805775,0.79233803260859614
132,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.097759676066407966,0.097759676066407966,0.90223192023452459
133,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.12249275814406022,0.12249275814406022,0.90583030941519627
134,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.046149673804235007,0.046149673804235007,0.91266655498552884
135,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.01420457839295762,0.01420457839295762,0.90851664527744225
136,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.045356993366380056,0.045356993366380056,0.88188686044867748
137,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,2.851914466494613,2.851914466494613,-0.00060934649588009911
138,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,2.106701837797742,2.106701837797742,0.010094143981965498
139,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.61149771571170197,0.61149771571170197,0.28315053823011466
140,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.99159989330431897,0.99159989330431897,0.062493730225741582
141,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.45257517171315853,0.45257517171315853,0.32142129498968303
142,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.9064709289890158,1.9064709289890158,0.027701982229159362
143,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.051724519910075359,0.051724519910075359,0.90465177628162619
144,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.18600774909795298,0.18600774909795298,0.82261894993858742
145,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.16983255923617399,0.16983255923617399,0.85105667506227989
146,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,23.2811997032953,23.2811997032953,-0.0028362645843431318
147,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,162.97453389434841,162.97453389434841,-0.00084340988519574184
148,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.18960724771155651,0.18960724771155651,0.89906288050890892
149,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.23010392668026355,0.23010392668026355,0.83775412579147934
150,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.64515156051579647,0.64515156051579647,0.13336935050416623
151,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.40993644890030873,0.40993644890030873,0.43099532183117523
152,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.086434759634060374,0.086434759634060374,0.8997705879530693
153,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.3753967593888568,0.3753967593888568,0.65248823404180589
154,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.066302717398130567,0.066302717398130567,0.87948809562259767
155,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.3234029590402171,0.3234029590402171,0.66284930938204301
156,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.1514123705357531,0.1514123705357531,0.83186774391913465
157,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.03044530332664042,0.03044530332664042,0.89034173027302432
158,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.02423569371502381,0.02423569371502381,0.88777950194609967
159,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.0898158935235542,1.0898158935235542,0.065252934314481773
160,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.7033615123390102,1.7033615123390102,0.011191496566251114
161,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.19325735356746607,0.19325735356746607,0.88039946416065784
162,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.23152470098756781,0.23152470098756781,0.84545558394198184
163,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.37790469327546772,0.37790469327546772,0.63456021559578302
164,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.54360731829978359,0.54360731829978359,0.44403352419290271
165,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.014974181446948146,0.014974181446948146,0.90653610021391062
166,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.094239305311480018,0.094239305311480018,0.88707423569489197
167,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.095995343498976732,0.095995343498976732,0.89717377686347777
168,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.24170233124349991,0.24170233124349991,0.80201613984678422
169,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.24923418375278733,0.24923418375278733,0.78441600846153448
170,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.096876461013333748,0.096876461013333748,0.89476976522128138
171,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.22588923837804026,0.22588923837804026,0.8321812411726266
172,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.2633910805729141,0.2633910805729141,0.75253844596537045
173,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.093364337224744354,0.093364337224744354,0.89789702867321508
174,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.20839901031580504,0.20839901031580504,0.84001179479991295
175,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.24170233124349991,0.24170233124349991,0.84587235726025267
176,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,3.9697492657729865,3.9697492657729865,0.010742930196414034
177,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,2.353124634940948,2.353124634940948,0.0099978979855009937
178,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.15036598042621011,0.15036598042621011,0.89136011025709549
179,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.49102498205829287,0.49102498205829287,0.38340072783460449
180,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.49102498205829287,0.49102498205829287,0.63824363040153254
181,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.14828472334941034,0.14828472334941034,0.89744074424125797
182,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.80194503439436848,0.80194503439436848,0.09342268167695561
183,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.29435430784406247,0.29435430784406247,0.84012551945146807
184,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.51023424524816019,0.51023424524816019,0.32189709553154261
185,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.18840187421406573,0.18840187421406573,0.86927796033237625
186,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.072914587827594593,0.072914587827594593,0.88831449870203527
187,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.054128634299660965,0.054128634299660965,0.89513555454272453
188,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.27839654521341667,0.27839654521341667,0.79711719403764236
189,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.077094788461823188,0.077094788461823188,0.93040591889261859
190,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.8197847881312679,1.8197847881312679,0.012875285645357337
191,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.042984178389572233,0.042984178389572233,0.91801504155294822
192,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.26177794162305551,0.26177794162305551,0.77714947833946224
193,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.9529286235111165,1.9529286235111165,0.013555448355111428
194,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.11311948714541918,0.11311948714541918,0.89279364269459149
195,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.049329544522405906,0.049329544522405906,0.90822217974487074
196,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-6.5157903623582012,6.5157903623582012,-0.0011964833003719677
197,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.00038349549777216661,0.00038349549777216661,0.88958252223271217
198,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-32.594293184051949,32.594293184051949,-0.00058791337942404429
199,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-6.032646730900562,6.032646730900562,0.0041799401766975889
200,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.12154305974793544,0.12154305974793544,0.9022937932873909
201,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.11219674402377275,0.11219674402377275,0.8866620480582672
202,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.085576993826163725,0.085576993826163725,0.90575935531445784
203,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.083014408148876603,0.083014408148876603,0.92790617388299623
204,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.21901807154415995,0.21901807154415995,0.85083425499169929
205,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-1.5690896356741164,1.5690896356741164,-1.5816465449991144e-06
206,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.14724977526736924,0.14724977526736924,0.87198155956757306
207,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.017284746652333476,0.017284746652333476,0.90353661551885811
208,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.063029454139744368,0.063029454139744368,0.90865290763601014
209,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.9064709289890158,1.9064709289890158,0.0012128796193771733
210,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.53924298893519851,0.53924298893519851,0.39977843922364925
211,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.036692152280801894,0.036692152280801894,0.90888438926389592
212,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.053326219005614434,0.053326219005614434,0.91082046378645598
213,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.19081824371014319,0.19081824371014319,0.86173507752267819
214,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.22728628847855725,0.22728628847855725,0.839891043001321
215,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.44289450797449753,0.44289450797449753,0.64195343918351322
216,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.077094788461823188,0.077094788461823188,0.91332198952163668
217,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.25542742026513332,0.25542742026513332,0.80892176802335525
218,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.48366202395558006,0.48366202395558006,0.5718232720615738
219,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.30178313195772466,0.30178313195772466,0.80470058227264385
220,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.24319066236513473,0.24319066236513473,0.81405891305131972
221,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.047737746275371883,0.047737746275371883,0.92776931310770838
222,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.19571971260438592,0.19571971260438592,0.83825453887416368
223,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.095995343498976732,0.095995343498976732,0.88308138154619886
224,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.70209671235280957,0.70209671235280957,0.28670620444547174
225,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.059776384051258881,0.059776384051258881,0.89277636723776643
226,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.0455634109016292,1.0455634109016292,0.066361409588956172
227,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.27161639917099573,0.27161639917099573,0.79682659988861204
228,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.31732367979355475,0.31732367979355475,0.76574691297957154
229,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.28713711586088175,0.28713711586088175,0.82431955021020709
230,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.25858252867671006,0.25858252867671006,0.84199501419002654
231,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,2.9561415838274994,2.9561415838274994,0.010344176474056681
232,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.24770955315359167,0.24770955315359167,0.82922210346631564
233,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.068771627794396384,0.068771627794396384,0.90721250282352273
234,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.53493604198306877,0.53493604198306877,0.24286996238326217
235,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.0080561860063792391,0.0080561860063792391,0.91178335045507841
236,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.95445429330023934,0.95445429330023934,0.10153895341418258
237,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.022688197808026882,0.022688197808026882,0.88924102314460451
238,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.167599940558635,0.167599940558635,0.8828148965339756
239,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.12440076439583331,0.12440076439583331,0.89593189369441151
240,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.17435427598037961,0.17435427598037961,0.87205534108978322
241,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.41565252873585279,0.41565252873585279,0.57333119734111615
242,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.053326219005614434,0.053326219005614434,0.92269880456138464
243,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.19945798921087182,0.19945798921087182,0.85164788541818881
244,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.55251311314428053,0.55251311314428053,0.51594685608970758
245,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.12632045773382555,0.12632045773382555,0.85269482614183134
246,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.76067644421729597,0.76067644421729597,0.093149172452290804
247,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.17095585234365035,0.17095585234365035,0.84060328360129533
248,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.94264613054550628,0.94264613054550628,0.066765863462821567
249,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.16983255923617399,0.16983255923617399,0.84256597596142124
250,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,1.2083244099444159,1.2083244099444159,0.011265528550608295
251,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,14.814472162989073,14.814472162989073,-0.00093564428479762864
252,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.19820584292105628,0.19820584292105628,0.87176301236435483
253,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.11683639742856992,0.11683639742856992,0.8919226517595179
254,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.10490385207030434,0.10490385207030434,0.89034362543846801
255,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,18.107145247134508,18.107145247134508,-0.0005078145480546418
256,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,0.80194503439436848,0.80194503439436848,0.029333325269877752
257,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.15351688003213368,0.15351688003213368,0.85613287660310045
258,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.18600774909795298,0.18600774909795298,0.8748448013938287
259,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.23010392668026355,0.23010392668026355,0.7847411681038462
260,424242,1.1000000000000001,0.25,0.12,0.6198033292001639,-0.4985675776832541,0.4985675776832541,0.60080931394616433
